"","cieloDespejado","multinube","nube"
"44",0.000938246492296457,0.429407149553299,0.56919914484024
"45",0.000561462133191526,0.603002488613129,0.386259913444519
"46",0.00189425318967551,0.223244622349739,0.788213968276978
"47",0.000962043006438762,0.429211914539337,0.560028433799744
"48",0.00120567064732313,0.275215744972229,0.747417747974396
"49",0.000421306729549542,0.535667836666107,0.465155869722366
"50",0.000567502283956856,0.401334345340729,0.590809643268585
"51",0.000966317369602621,0.224588349461555,0.770450294017792
"52",0.000287630478851497,0.739984154701233,0.266392707824707
"53",0.00248792208731174,0.17340624332428,0.820811212062836
"54",0.000699763535521924,0.421734184026718,0.590125024318695
"55",0.000886859314050525,0.455771565437317,0.543009042739868
"56",0.00445347372442484,0.0875198096036911,0.891331195831299
"57",0.00143628416117281,0.124698631465435,0.872174084186554
"58",0.000539742701221257,0.599160194396973,0.401609361171722
"59",0.000819571199826896,0.468172132968903,0.520097315311432
"60",0.00402137963101268,0.0528980009257793,0.952061355113983
"61",0.00554112577810884,0.0681539997458458,0.905519545078278
"62",0.000315660436172038,0.757370710372925,0.249202191829681
"63",0.002295310376212,0.186403959989548,0.805286407470703
"64",0.00291741522960365,0.147266656160355,0.836181998252869
"65",0.00110887491609901,0.377239316701889,0.598100960254669
"66",0.000286598224192858,0.768614232540131,0.242693245410919
"67",0.000237841537455097,0.821202576160431,0.188864395022392
"68",0.00125571712851524,0.342967063188553,0.6517254114151
"69",0.00117277668323368,0.360472530126572,0.640478134155273
"70",0.00169144652318209,0.261108815670013,0.723737835884094
"71",0.00306274998001754,0.136622399091721,0.841040730476379
"72",0.00304986000992358,0.13975678384304,0.833337306976318
"73",0.00439801625907421,0.091665580868721,0.876317322254181
"74",0.00142374739516526,0.310889780521393,0.657191693782806
"75",0.00171742867678404,0.256328970193863,0.704695820808411
"76",0.00144532625563443,0.295245319604874,0.665351748466492
"77",0.000936372496653348,0.428533405065536,0.537862122058868
"78",0.000693484151270241,0.494032770395279,0.490692228078842
"79",0.000707593804690987,0.483188569545746,0.499223858118057
"80",0.00168039125856012,0.26411771774292,0.721800923347473
"81",0.00181129784323275,0.232589095830917,0.747678101062775
"82",0.002984085585922,0.14188340306282,0.832492470741272
"83",0.00100883352570236,0.416560590267181,0.570784628391266
"84",0.000582225387915969,0.591440498828888,0.410219430923462
"85",0.00111124885734171,0.354948848485947,0.631418824195862
"86",0.00120823085308075,0.242495462298393,0.73816990852356
"87",0.000840682652778924,0.363719463348389,0.616896212100983
"88",0.000503720017150044,0.506742179393768,0.497565507888794
"89",0.000403002020902932,0.661711990833282,0.353471428155899
"90",0.00066350883571431,0.558621168136597,0.434246510267258
"91",0.000568630639463663,0.39437997341156,0.60153192281723
"92",0.000380917510483414,0.597220957279205,0.405966311693192
"93",0.000328977970639244,0.672701776027679,0.335201978683472
"94",0.000385690975235775,0.674067139625549,0.34234955906868
"95",0.00121188932098448,0.308505177497864,0.711942374706268
"96",0.000290246913209558,0.688079237937927,0.312054187059402
"97",0.000977769494056702,0.319186717271805,0.681987226009369
"98",0.00207431893795729,0.184452503919601,0.831601440906525
"99",0.00266748596914113,0.145705014467239,0.859546005725861
"100",0.000501081347465515,0.475003033876419,0.528769016265869
"101",0.000378545868443325,0.674573421478271,0.340133637189865
"102",0.0020053458865732,0.20676426589489,0.801141202449799
"103",0.00156277348287404,0.271693706512451,0.705959975719452
"104",0.00158716086298227,0.102312155067921,0.89540421962738
"105",0.000987758976407349,0.338926047086716,0.6816286444664
"106",0.00146288785617799,0.155267521739006,0.850213527679443
"107",0.00448895571753383,0.0178530607372522,0.981141328811646
"108",0.00116022455040365,0.157955706119537,0.838829398155212
"109",0.000555595092009753,0.450928837060928,0.546261250972748
"110",0.000946052023209631,0.304221600294113,0.706108033657074
"111",0.000311807089019567,0.730182707309723,0.280328214168549
"112",0.00109083566349,0.238558456301689,0.771494567394257
"113",0.00131703307852149,0.281119018793106,0.727056503295898
"114",0.00111850642133504,0.322670340538025,0.686245441436768
"115",0.000716149457730353,0.487522095441818,0.51596337556839
"116",0.00127667700871825,0.329150468111038,0.637216985225677
"117",0.000244059629039839,0.799333572387695,0.208262756466866
"118",0.00032740572351031,0.699286997318268,0.30588099360466
"119",0.00415620440617204,0.0713469460606575,0.940409243106842
"120",0.00418321928009391,0.0567697361111641,0.953575015068054
"121",0.000646267319098115,0.341254651546478,0.654445469379425
"122",0.000892576470505446,0.237759873270988,0.760969042778015
"123",0.00176328595262021,0.242271542549133,0.768019735813141
"124",0.000374032679246739,0.62799072265625,0.377540767192841
"125",0.00215595751069486,0.0758794769644737,0.925152659416199
"126",0.0006599614280276,0.531888902187347,0.488853394985199
"127",0.00079574208939448,0.2614666223526,0.732648849487305
"128",0.00124744570348412,0.324351280927658,0.693351686000824
"129",0.00421504350379109,0.0471628308296204,0.958369672298431
"130",0.000405259983381256,0.658007860183716,0.333594381809235
"131",0.000597688718698919,0.528871893882751,0.45994159579277
"132",0.00177294411696494,0.233861997723579,0.767913103103638
"133",0.000764636963140219,0.46130508184433,0.560483336448669
"134",0.00125702505465597,0.349667519330978,0.644826948642731
"135",0.00377630116418004,0.0436084233224392,0.959501326084137
"136",0.00030874166986905,0.724970042705536,0.28122416138649
"137",0.000305942230625078,0.697642147541046,0.305387556552887
"138",0.00371402385644615,0.0250915270298719,0.973696529865265
"139",0.00168691202998161,0.0893141403794289,0.908285975456238
"140",0.00117504561785609,0.156063795089722,0.841371893882751
"141",0.00208004005253315,0.0683262869715691,0.930154144763947
"142",0.00111706403549761,0.223383814096451,0.784353375434875
"143",0.00040318223182112,0.594083309173584,0.408450663089752
"144",0.000992304412648082,0.258160084486008,0.748604357242584
"145",0.000735505193006247,0.300565659999847,0.697834372520447
"146",0.00442234426736832,0.0181718859821558,0.980766832828522
"147",0.00119515636470169,0.173958450555801,0.825590372085571
"148",0.000393858383176848,0.607394695281982,0.39744958281517
"149",0.000440162752056494,0.588262259960175,0.420058578252792
"150",0.00052946712821722,0.464622884988785,0.537236928939819
"151",0.000535526778548956,0.508450031280518,0.499039888381958
"152",0.000354766438249499,0.615473985671997,0.382232546806335
"153",0.000346870598150417,0.628288149833679,0.369691401720047
"154",0.0007953368476592,0.363000273704529,0.647627234458923
"155",0.000338922895025462,0.72045487165451,0.29158627986908
"156",0.000443250319221988,0.670695245265961,0.329605340957642
"157",0.00139367952942848,0.300437271595001,0.714358568191528
"158",0.000873762997798622,0.438959568738937,0.57058447599411
"159",0.000410956068662927,0.658904254436493,0.355188280344009
"160",0.00242276978679001,0.134317129850388,0.8843132853508
"161",0.00128543516620994,0.32580304145813,0.680195927619934
"162",0.00466262130066752,0.0834239646792412,0.884161472320557
"163",0.000836609513498843,0.287127763032913,0.695608258247375
"164",0.000992631539702415,0.220427602529526,0.771268546581268
"165",0.00121204915922135,0.180609658360481,0.808193981647491
"166",0.00167209247592837,0.128771796822548,0.860137283802032
"167",0.00183408882003278,0.107162646949291,0.88442474603653
"168",0.000886791211087257,0.267801374197006,0.731346011161804
"169",0.971264898777008,0.000677306263241917,0.0339692197740078
"170",0.971840500831604,0.000648340792395175,0.0345320366322994
"171",0.478893846273422,0.00232952274382114,0.53434693813324
"172",0.979880452156067,0.000509338744450361,0.0265782624483109
"173",0.27544116973877,0.00326272565871477,0.71064168214798
"174",0.330827474594116,0.00299212033860385,0.660033106803894
"175",0.926778674125671,0.00110058684367687,0.0720774009823799
"176",0.504047632217407,0.00246940623037517,0.476242452859879
"177",0.823287963867188,0.0015328141162172,0.17488619685173
"178",0.981445491313934,0.000470027822302654,0.0259777996689081
"179",0.981600999832153,0.000456844485597685,0.0261299535632133
"180",0.955022156238556,0.000856239581480622,0.0498544760048389
