"","cieloDespejado","multinube","nube"
"157",9.01428356883116e-05,0.44089338183403,0.560885488986969
"158",0.00018084401381202,0.242235511541367,0.748031735420227
"159",6.72180831315927e-05,0.574705243110657,0.426111340522766
"160",8.02522918093018e-05,0.493639647960663,0.508478581905365
"161",5.45981274626683e-05,0.661674439907074,0.342420876026154
"162",5.99122613493819e-05,0.624587714672089,0.377500712871552
"163",5.10919198859483e-05,0.691676795482635,0.312960058450699
"164",6.27881090622395e-05,0.605301201343536,0.394761651754379
"165",7.04273988958448e-05,0.55511212348938,0.445259124040604
"166",0.969434082508087,0.00853808782994747,0.0592949725687504
"167",0.926207304000854,0.0113141965121031,0.0783900171518326
"168",0.973154723644257,0.00833960622549057,0.0575400926172733
"169",0.927824318408966,0.0129198161885142,0.0681533515453339
"170",0.966939508914948,0.0100463014096022,0.0544876158237457
"171",0.967429399490356,0.00913190003484488,0.0580487549304962
"172",0.965497434139252,0.00828153546899557,0.064157746732235
"173",0.968831896781921,0.00909113045781851,0.0571940243244171
"174",0.955843150615692,0.00994621869176626,0.0632499158382416
"175",0.952302217483521,0.0105771087110043,0.0628107190132141
"176",0.969530165195465,0.00775407254695892,0.0634795948863029
"177",0.951305091381073,0.00970611162483692,0.0684552565217018
