"","cieloDespejado","multinube","nube"
"105",0.000245549919782206,0.35729244351387,0.634577035903931
"106",7.24347482901067e-05,0.89521586894989,0.107119455933571
"107",0.000234265113249421,0.384575814008713,0.60953676700592
"108",6.65265033603646e-05,0.910973072052002,0.0905952975153923
"109",0.00027687315014191,0.312419205904007,0.688789486885071
"110",8.3997321780771e-05,0.864843547344208,0.142148286104202
"111",0.000408093532314524,0.162653371691704,0.83400422334671
"112",0.000401599885663018,0.164621159434319,0.83111572265625
"113",0.000114380804006942,0.77092707157135,0.243539378046989
"114",0.00017551748896949,0.540725350379944,0.452838361263275
"115",0.000121493219921831,0.740424633026123,0.253075659275055
"116",0.000430951680755243,0.146979793906212,0.849608421325684
"117",0.0005015391507186,0.118760459125042,0.878912746906281
"118",0.000637802470009774,0.10378386080265,0.90068244934082
"119",9.45691572269425e-05,0.835327386856079,0.166904792189598
"120",0.00104770448524505,0.0751004368066788,0.931937992572784
"121",0.00145438546314836,0.0624655410647392,0.936151623725891
"122",0.00151357601862401,0.0614970810711384,0.946013212203979
"123",0.000960832927376032,0.0792677477002144,0.930914878845215
"124",0.00127993640489876,0.0670418217778206,0.935867190361023
"125",0.000595824036281556,0.109257735311985,0.88451886177063
"126",0.000629758578725159,0.101603828370571,0.898201584815979
"127",6.25023749307729e-05,0.91920268535614,0.0801350101828575
"128",0.00617739092558622,0.0283978208899498,0.948914587497711
"129",0.000572300516068935,0.115290008485317,0.875680029392242
"130",0.000163677454111166,0.581673622131348,0.412802189588547
"131",0.000487850833451375,0.145795896649361,0.861847698688507
"132",0.000974668597336859,0.0779767110943794,0.93734222650528
"133",0.000495768850669265,0.126733049750328,0.870997846126556
"134",0.00225775153376162,0.0487502291798592,0.947592079639435
"135",0.00144288723822683,0.0626622140407562,0.938959002494812
"136",0.000747657322790474,0.0937588587403297,0.916840136051178
"137",0.000724286830518395,0.0939195528626442,0.905139327049255
"138",0.000217339795199223,0.433949023485184,0.541678965091705
"139",0.00120794551912695,0.069873183965683,0.9409139752388
"140",0.000258608080912381,0.389945358037949,0.631036043167114
"141",0.000111439396278001,0.775253295898438,0.234925702214241
"142",0.00112236582208425,0.0723085477948189,0.928672194480896
"143",0.000492063700221479,0.121885344386101,0.876878678798676
"144",0.000509714416693896,0.116951137781143,0.882860779762268
"145",7.60411130613647e-05,0.894926071166992,0.115491785109043
"146",5.96759127802216e-05,0.935934960842133,0.0702784806489944
"147",0.000618908321484923,0.103162735700607,0.895553946495056
"148",0.000587847142014652,0.108958221971989,0.887980997562408
"149",0.00035081832902506,0.233008667826653,0.779135942459106
"150",0.000256532250205055,0.365228474140167,0.646359920501709
"151",0.000839385902509093,0.0849259421229362,0.9230015873909
"152",0.000680505356285721,0.097782664000988,0.909957826137543
"153",0.00252924370579422,0.0457456968724728,0.949536800384521
"154",0.000919395533856004,0.0815656110644341,0.927421391010284
"155",0.000346583517966792,0.21965166926384,0.774804472923279
"156",0.000191220242413692,0.508097946643829,0.488128513097763
"157",0.0210893042385578,0.0157669559121132,0.937904596328735
"158",0.000175472639966756,0.558656871318817,0.451145946979523
"159",0.000969546847045422,0.078395888209343,0.937107384204865
"160",0.000993348192423582,0.0782328173518181,0.93337082862854
"161",0.000813872902654111,0.087285079061985,0.914949774742126
"162",0.000601977633778006,0.11530838906765,0.893224060535431
"163",0.00164213706739247,0.0582218244671822,0.942470729351044
"164",0.00192754645831883,0.0531257577240467,0.953803479671478
"165",0.000297552527626976,0.269478023052216,0.721116125583649
"166",0.000432351138442755,0.151735618710518,0.843029975891113
"167",0.000177396854269318,0.560001790523529,0.440285176038742
"168",0.000100487981399056,0.807712912559509,0.195612609386444
"169",0.97968715429306,0.000771124556194991,0.0537065602838993
"170",0.9275261759758,0.00133753032423556,0.132276952266693
"171",0.39805006980896,0.00410425569862127,0.59812468290329
"172",0.712952554225922,0.00250499718822539,0.34785532951355
"173",0.802659153938293,0.00208201445639133,0.268116652965546
"174",0.0265158377587795,0.014232162386179,0.925691664218903
"175",0.0784979090094566,0.00893098767846823,0.865769028663635
"176",0.998861253261566,0.000183191470569,0.0164266210049391
"177",0.611619055271149,0.0029534341301769,0.414739906787872
"178",0.840303957462311,0.00189004489220679,0.231433466076851
"179",0.987666249275208,0.000621350191067904,0.0421239696443081
"180",0.997818470001221,0.000262399873463437,0.0178140811622143
